"","brod_1","brod_2","brod_3","brod_4","brod_5","hesse_1","hesse_2","hesse_3","hesse_4","hesse_5","kafka_1","kafka_2","kafka_3","kafka_4","kafka_5","leppin_1","leppin_2","leppin_3","leppin_4","leppin_5","mann_1","mann_2","mann_3","mann_4","mann_5","meyrink_1","meyrink_2","meyrink_3","meyrink_4","meyrink_5","musil_1","musil_2","musil_3","musil_4","musil_5","rilke_1","rilke_2","rilke_3","rilke_4","rilke_5","schnitzler_1","schnitzler_2","schnitzler_3","schnitzler_4","schnitzler_5","werfel_1","werfel_2","werfel_3","werfel_4","werfel_5","zweig_1","zweig_2","zweig_3","zweig_4","zweig_5"
"meyrink_5",1.00604952591708,1.02083798159043,0.973546406815303,1.01531424931251,0.989760261656295,1.01097865696165,1.03740046155919,1.0017271903832,1.05010371753091,1.07610801534845,1.00740358393478,0.980262579829615,1.00022011608213,1.02912564763251,0.997612317330449,1.02594198486658,1.02248599653141,0.977585814324764,1.00332883520707,1.01327173022849,0.950286082455029,0.960408789746672,0.956497615907556,0.986061141236278,0.970509332072403,0.766657869274535,0.813885395397639,0.8315117502881,0.790404900588255,0,1.02015982075744,0.986751890353696,1.01553266474536,1.01090595154861,1.02990083940803,0.976994230029765,0.991064644442384,0.979049694258248,0.971667315307858,0.959600170737683,1.04061890728858,1.01117563895216,1.08003986090861,1.05644088725264,1.03862908135007,0.967062273181676,0.963493916454249,0.935695724361814,0.9373105412884,0.946288765061837,1.05856635347181,1.076597791475,1.06766706926609,1.05798804886101,1.04417638631407
"musil_1",0.929460428546449,0.94373150281494,0.92453901669765,0.919880578092575,0.930320394515702,0.970203475735249,1.02766483212959,1.00095851288086,1.02875442306173,1.00965349633844,1.01115463538319,0.999372308670237,1.04847565416927,1.03958333648261,0.983774109931027,1.0332235621338,1.07433793493568,1.03450569670935,1.08156304548506,1.08251299055588,0.967942646259893,0.975906698038145,0.990826161708465,0.970570577492209,0.950912865978971,1.07041716679351,1.05467406966207,1.03029002007371,1.01951439397351,1.02015982075744,0,0.764235286752136,0.778154245209887,0.743472563810146,0.724856346015672,0.974537544760782,0.973994752493599,0.994690945834555,0.974638878698723,0.97641674994707,1.02637805620494,1.03937984393393,1.03919526341352,1.03574028614676,1.02057771863232,1.06288085395723,1.02378431339141,1.02000853023633,0.997356286224004,1.05874291966787,1.0238819488568,1.0663404639608,1.06520494069802,1.05078779398837,1.041911259662
"musil_2",0.952399581146744,0.94643330317847,0.916665259657126,0.933467238695263,0.938964515129836,0.975558853705342,1.02832149515258,1.02384785620142,1.00903879143878,1.03444051856397,1.02027157769264,0.970528657620474,1.03958416624316,1.03101429990162,0.995337686035827,1.0502512280422,1.08008433299279,1.04651367640663,1.04773056851197,1.04453713780597,0.980524207346848,0.912952194145761,0.98581415045733,0.942841852090608,0.988502771722876,1.04125637742343,1.02386422337697,1.02321889786642,0.988527034098951,0.986751890353696,0.764235286752136,0,0.760625276630667,0.775856570836729,0.765837179257189,0.968726297528709,0.951440167676231,0.96238614930178,0.942640779381169,0.981553004038534,1.02733698132566,1.0338637423334,1.05702247959077,1.02241064423428,1.035755490359,1.05390473670214,0.985089008138456,0.988742859857138,0.984300668074111,0.999593835509289,1.05394899266452,1.09361715226394,1.07396051413553,1.05195165663906,1.05102648292745
"musil_3",0.914747072730155,0.979456374807499,0.945937143231207,0.959496980097009,0.968562805048179,1.00882756190523,1.06192473593677,1.05234621459866,1.05836894723281,1.10246838955457,1.05196413982261,1.00945593445647,1.06251152988362,1.04498649159448,1.03737456632631,1.10708432298548,1.10623045844869,1.06289476840781,1.11079073552816,1.10499629590237,0.992807259142823,0.964242377067547,0.97718045261457,0.978936381098415,0.999693268784566,1.03601767613574,1.05557976037666,1.02913573337859,1.021476593311,1.01553266474536,0.778154245209887,0.760625276630667,0,0.773481730674562,0.783673051450016,0.987144537589308,0.981759746480993,0.98849164015743,1.01344349900844,1.00177637138322,1.0858957043077,1.07681308911615,1.06520038241488,1.0695767144343,1.02159365215376,1.05707741791098,1.02419011619728,1.063241473069,1.02497959142915,1.05764867908523,1.07556567036634,1.09801476364896,1.11085118540112,1.07221222649074,1.07176626199761
"musil_4",0.937451742485804,0.952683619338752,0.982646923787761,0.964046460102958,0.927605583651199,0.976137765295741,0.998691959947817,1.024278394695,1.02843776423445,1.01321605237533,1.01253221797004,0.999829691587912,1.0584403754534,1.08734833253204,1.02289531945484,1.03931694800055,1.08139079974628,1.03233226429559,1.03088886927545,1.06473816665505,0.955738098656767,0.962881547744668,0.985154358718505,0.956879410323577,0.957825100789718,1.04614236775547,1.05821462217276,1.02444191444245,1.03432962290703,1.01090595154861,0.743472563810146,0.775856570836729,0.773481730674562,0,0.745981729469223,0.992717078497342,0.980979767747813,0.963640437874892,0.994097605998229,0.976878116028598,1.02324949871151,1.02608856518732,1.05736174716502,1.00916355563853,1.0200763022732,1.04306859315744,0.995924643828485,1.01116777679451,0.956987520860731,1.02460218697039,1.01038692545094,1.06120414437392,1.06551127743187,1.03248246848611,1.03029483403179
"musil_5",0.956546612949297,0.971777804834733,0.947789790156592,0.981447874420421,0.971760553231644,0.998706856328453,1.04624758083168,1.03162073059053,1.02820367116326,1.07217042870434,1.02332201439276,0.999527144180282,1.05574077929481,1.02249751412403,1.05172854166225,1.02404989518014,1.03995819982443,1.0113154325914,1.06522750942831,1.04427608671546,0.948836245783192,0.991225578410466,1.00766964861249,0.984021292219991,1.01520651980012,1.07004023248103,1.02739649414254,1.05408779913525,1.01915271570885,1.02990083940803,0.724856346015672,0.765837179257189,0.783673051450016,0.745981729469223,0,0.989522648122449,1.02383620065684,0.995563967076584,1.02727607605784,1.01853502536657,1.05980896054922,1.04741711799151,1.05152279941009,1.06496624292984,1.07239392457134,1.07570365503309,1.0493859758069,1.04741677587467,1.01810475081405,1.04795786526398,1.08704779705895,1.07335689913556,1.11587562426204,1.09843150109406,1.07438814989323
"rilke_1",0.943331993422532,0.973449191344888,0.925837535833783,0.980204376349618,0.959556125723713,1.03746651520292,1.05138838608186,1.01235054719155,1.04791873298305,1.02477584133095,0.983242834869919,0.977829515093598,0.991916190838068,1.01519958619361,0.984567806392677,1.02084038012922,1.08017029194923,1.00141973198362,1.02056690084532,0.989389809999483,0.942668510322892,0.92388962245746,0.930962757833877,0.952788907112898,0.935316052470429,0.99420724397589,0.974372502201622,1.01147545981116,1.00816219112306,0.976994230029765,0.974537544760782,0.968726297528709,0.987144537589308,0.992717078497342,0.989522648122449,0,0.744188516063548,0.759838224092451,0.782018530158755,0.737480946828967,1.07561547019138,0.995611970645145,1.03725090605561,1.05384295953835,1.0762049380307,0.988118729373386,0.955323076251478,0.944047986797706,0.956029429872975,0.924368047513713,1.03283243749268,1.0903803892758,1.10096921690121,1.09085352401806,1.0932757094552
"rilke_2",0.949594825381138,0.94291274917948,0.948727994903894,0.966327215501973,0.930275493894569,1.01569749326921,1.02709171784692,1.03354181415321,1.05781870523665,1.01163545227474,1.02930809231725,0.973307359933396,1.07824237953119,1.06239212528456,1.05157490525908,1.02412401880808,1.04864543676236,0.978908256125024,1.00888988962921,1.00178929861136,0.956815711094956,0.971667183652927,0.970432645365332,0.954451706875248,0.950182469012529,1.03122688512454,1.020212017339,1.01585227146279,1.0100924796684,0.991064644442384,0.973994752493599,0.951440167676231,0.981759746480993,0.980979767747813,1.02383620065684,0.744188516063548,0,0.736137542788045,0.750396858162652,0.789697060773798,1.08307582659101,1.05333413875869,1.08476919718309,1.05100945479801,1.06797775451779,1.02902239205407,0.980962039396413,0.99286593786916,0.986961938082651,0.968350916278139,1.05886093238518,1.10195521090442,1.10728704724591,1.08310009744371,1.06474614072357
"rilke_3",0.945236842481639,0.979968999022895,0.956466954632736,0.991005121021596,0.928567219823369,1.01355361323546,1.01588690557611,1.00226725370041,1.04985212990269,1.0287896663183,1.04043811072482,1.01068541212584,1.04461729976952,1.03396960092422,1.03279481060095,1.01854365922005,1.04736683303778,1.02543022939932,1.0244845180793,1.01050424301873,0.988689381922898,0.979660929258593,0.982286203238496,0.93726337225775,0.969003822713971,1.0344122896817,1.03524050354221,0.998580393797312,1.00476622471597,0.979049694258248,0.994690945834555,0.96238614930178,0.98849164015743,0.963640437874892,0.995563967076584,0.759838224092451,0.736137542788045,0,0.800735144089293,0.818915933161627,1.0697233554675,1.05082778353079,1.03817116262791,1.05449359833817,1.06486568832921,1.04176196572617,0.99977421072226,0.992383760939865,1.00151899842978,0.994640667996308,1.06390956888475,1.089307896903,1.09931141577004,1.08881397433421,1.04115380484037
"rilke_4",0.927876646049477,0.976547400859709,0.973491120195321,0.971325376374685,0.965573025376599,0.987384787743315,1.03062771720974,1.02050581985132,1.0342239676997,1.00501383081456,0.980259937946373,0.970053185375878,1.00748752994402,1.01069239185991,1.00506794201241,1.05564452751295,1.07039248097829,1.01629632559094,1.02283253798827,1.01789805549909,0.937384785752436,0.94425014124193,0.995544091576379,0.975102147209828,0.966723369634761,0.997105171981004,0.995905358034609,0.956709621473576,0.979938184591779,0.971667315307858,0.974638878698723,0.942640779381169,1.01344349900844,0.994097605998229,1.02727607605784,0.782018530158755,0.750396858162652,0.800735144089293,0,0.770525537299822,1.05931944965651,1.01535621923864,1.04736342646815,1.04969043959067,1.06738955101916,0.99830460073306,0.950356149679669,0.960031470638223,0.956999683245877,0.943994292134715,1.0493288061099,1.08783875326369,1.09235218163292,1.04213941268132,1.02554429196653
"rilke_5",0.888254782311388,0.947013367728455,0.935774361953829,0.961699318690962,0.910727702558698,0.966983514076477,0.974698859980386,0.982203390716424,1.00747127994476,1.007799801269,0.979800016647886,0.960108835592946,1.01535119835073,0.996740181567855,0.969584217056578,1.03373940247909,1.04353661890492,0.978412083677341,1.03011103639821,1.02136043349271,0.919413590138184,0.922083783945688,0.920835455187726,0.942609550523357,0.949183260840815,0.983711156873619,1.00559847144261,0.989394221431548,0.980190182122747,0.959600170737683,0.97641674994707,0.981553004038534,1.00177637138322,0.976878116028598,1.01853502536657,0.737480946828967,0.789697060773798,0.818915933161627,0.770525537299822,0,1.05329344489592,0.995012985437277,1.08510246984579,1.04985163099768,1.06440594653864,0.999997544087078,0.952106376936143,0.962708005760794,0.917438951357342,0.970638851846892,1.03151587964438,1.09065510289776,1.08153135584951,1.07622577343763,1.05319353009396
"schnitzler_1",1.00968308504258,1.0570861990745,0.978904813325953,1.00269835381307,0.989677261293274,1.06325572306585,1.08312405200069,1.09111584543202,1.05114010473863,1.02700751359135,1.06102475086998,1.03417212956024,1.10576165210494,1.0553994361084,1.07928759925038,1.0339292016679,1.01564138974679,0.983057405531142,1.00920322725417,0.998841203620089,1.00612837936179,1.00258349864243,0.977781137902531,0.977090167367087,0.968862489024144,1.01602326610256,1.051938224731,1.00198429697423,1.06052287717185,1.04061890728858,1.02637805620494,1.02733698132566,1.0858957043077,1.02324949871151,1.05980896054922,1.07561547019138,1.08307582659101,1.0697233554675,1.05931944965651,1.05329344489592,0,0.747852427955972,0.78393105688597,0.780131544218543,0.785485949394765,1.05071839808821,1.05248174117504,1.02903030643081,1.03337231324666,1.00932645532184,1.06582936714917,1.11720590282979,1.11660888545348,1.08059908288948,1.07801448264011
"schnitzler_2",0.955168343351674,1.00259358756011,0.993436704701711,0.975677700992458,0.970430582388025,1.02016804630726,1.05614192409235,1.05219279020541,1.07176306470756,1.0570257200298,1.0287813576069,0.993777811638327,1.04092319764025,1.02035420521724,1.02436311857617,1.01882770293244,1.00678587556936,1.01854021287613,1.0160592285138,1.01568750801773,0.94826827221428,0.958634862410155,0.952444759984242,0.962775594000487,0.942536267645618,1.01985214165086,1.03002317672458,1.01319360866996,1.03060969748236,1.01117563895216,1.03937984393393,1.0338637423334,1.07681308911615,1.02608856518732,1.04741711799151,0.995611970645145,1.05333413875869,1.05082778353079,1.01535621923864,0.995012985437277,0.747852427955972,0,0.777913867445045,0.73280779716356,0.751033925447149,1.04912738098371,0.980698361331327,0.988640530992388,0.979197849710606,0.965686220862658,1.07644187362589,1.11061396132318,1.08782979457909,1.08705350983215,1.0829926024273
"schnitzler_3",1.01294148925294,1.0331867763924,1.03653472733139,1.03319063732823,1.02154335404951,1.07579817467025,1.11342654585853,1.09054753863787,1.11546555242706,1.09079676975986,1.07328755297467,1.05611403913876,1.07134256693398,1.05585879412968,1.06782533509832,1.02148244311173,1.00166548071527,0.978983952517924,1.01332988349832,0.993503314999502,0.922934559425988,0.975355079850569,0.97435690259999,0.997091183919338,0.929381073450308,1.05795336138009,1.07533243897594,1.0545007605552,1.07170182185278,1.08003986090861,1.03919526341352,1.05702247959077,1.06520038241488,1.05736174716502,1.05152279941009,1.03725090605561,1.08476919718309,1.03817116262791,1.04736342646815,1.08510246984579,0.78393105688597,0.777913867445045,0,0.748512963894622,0.794054113848407,1.04746990891765,1.03476762582987,1.04977626545332,1.01580517952985,1.02770375517618,1.05815676595835,1.11111444584602,1.11938289523591,1.08966459703475,1.08961035844236
"schnitzler_4",0.987029391159401,0.986520760963171,1.02540406822959,0.993611736192127,0.992785368063517,1.06577661055549,1.12434762707237,1.06986561597047,1.10906226887683,1.08508512864203,1.05980355754488,1.05911145013828,1.08890494812791,1.07459528949005,1.05905403533433,1.01527449338775,1.04102424819703,0.979926056636459,1.01193282107459,0.999747065892638,0.961580108309751,0.949295832534533,0.958134510154626,0.973383879193202,0.970683180609185,1.07252235718543,1.05368489712838,1.05892232062538,1.08669828396953,1.05644088725264,1.03574028614676,1.02241064423428,1.0695767144343,1.00916355563853,1.06496624292984,1.05384295953835,1.05100945479801,1.05449359833817,1.04969043959067,1.04985163099768,0.780131544218543,0.73280779716356,0.748512963894622,0,0.747762756189824,1.04500681722163,1.0152597015638,1.03207228987979,1.00568096987776,1.00847259395206,1.06893330183609,1.09948679157564,1.09313080058289,1.09674988891444,1.05840224792057
"schnitzler_5",1.00786862979357,1.03050698274347,1.02551836304735,1.00656650004944,0.997852618676091,1.06590961362462,1.12076907505007,1.06526364308004,1.09707575380673,1.11551904974971,1.05092112053323,1.03583029667563,1.12537736626987,1.04529598087102,1.07893866795776,1.06257234409022,1.03993278855884,1.01029095248444,1.02436885358778,1.01450333118148,0.977543902431841,0.960126605514132,0.975843370466283,0.969739320166833,0.976922861460155,1.05919224659513,1.06560320261263,1.04347545658729,1.06153946250273,1.03862908135007,1.02057771863232,1.035755490359,1.02159365215376,1.0200763022732,1.07239392457134,1.0762049380307,1.06797775451779,1.06486568832921,1.06738955101916,1.06440594653864,0.785485949394765,0.751033925447149,0.794054113848407,0.747762756189824,0,1.08523216851208,1.0129565549236,1.01363977297695,1.02100821345016,1.01207095213959,1.08036424969612,1.09924361926074,1.09592037302718,1.07787786849888,1.08180330029022
"werfel_1",0.992816849419999,0.978391019669681,0.991340120172086,1.05673611532977,0.980977478475766,1.01474746014442,1.01409756988777,1.02457281624123,1.02561823608727,1.03909644353835,1.05273825138784,1.04541502970151,1.07836105066618,1.09078250547971,1.02448898862223,1.03713827041732,1.05164553363527,0.994721307991807,1.02693685171079,0.988170153761682,1.00225985004246,0.985978982688433,0.98361019098484,0.971600334592399,0.971319240867294,1.00012634414965,1.03030572461839,1.01497733394109,1.01270487684608,0.967062273181676,1.06288085395723,1.05390473670214,1.05707741791098,1.04306859315744,1.07570365503309,0.988118729373386,1.02902239205407,1.04176196572617,0.99830460073306,0.999997544087078,1.05071839808821,1.04912738098371,1.04746990891765,1.04500681722163,1.08523216851208,0,0.724297229819527,0.762334790121026,0.725217782755837,0.751928797583754,1.09801553982052,1.11015297876864,1.08075728669175,1.08546892657487,1.07201623685769
"werfel_2",0.952722273503685,0.965847390568739,0.975914207415746,0.991139937797879,0.949059396384904,1.00633965110915,0.984614260037115,1.00206899990331,0.995252929844055,1.01079318484366,1.01378732518347,0.994110476372429,1.05117199747322,1.00222785354565,1.00667316705632,0.988219858807022,1.02143629525016,0.987114753722721,0.973021353554232,1.00106166467017,0.981430394830297,0.956169066106594,0.942828087552581,0.953777222456007,0.931503251466759,0.965108678908939,0.987874192737563,0.994531076371538,0.99301322305628,0.963493916454249,1.02378431339141,0.985089008138456,1.02419011619728,0.995924643828485,1.0493859758069,0.955323076251478,0.980962039396413,0.99977421072226,0.950356149679669,0.952106376936143,1.05248174117504,0.980698361331327,1.03476762582987,1.0152597015638,1.0129565549236,0.724297229819527,0,0.735470406494233,0.706792590633096,0.725152070971758,1.02063572714844,1.04889285748216,1.05868731302783,1.02836703690802,1.03075602741254
"werfel_3",0.962852568639995,0.985249931626764,0.975852658513309,0.999594264638148,0.946198647758677,0.973899408516883,0.970762752944105,0.990663549129277,0.994833617511409,0.990160575269194,1.01222821445022,0.970782721967735,1.04368227027749,1.02905083071483,1.01028226265311,0.975997067287599,0.989777156056108,0.98644768240393,0.942458121677073,0.99066676942206,0.954142027596561,0.966935988925717,0.953559741254444,1.00763555331055,0.943500672915491,0.953864651361045,0.994786140640944,0.968335988602657,0.961445117880415,0.935695724361814,1.02000853023633,0.988742859857138,1.063241473069,1.01116777679451,1.04741677587467,0.944047986797706,0.99286593786916,0.992383760939865,0.960031470638223,0.962708005760794,1.02903030643081,0.988640530992388,1.04977626545332,1.03207228987979,1.01363977297695,0.762334790121026,0.735470406494233,0,0.743633469969461,0.738880713137651,1.00862639530103,1.07558422158964,1.06877751092897,1.04064953858236,1.0430557909266
"werfel_4",0.922296731155144,0.983903605012541,0.966035686686226,1.00173573859542,0.956924431310798,1.00259829120542,1.00643683597246,0.994244926466422,1.01704462645106,1.00834902042533,1.03472374714956,0.988523506148074,1.06563763167717,1.0446291711909,0.995286518178679,0.997542573965613,0.992778202044159,0.976611520061144,0.999068035896803,0.972353844231868,0.961029643387614,0.984656986350093,0.985985031546264,0.957700013657464,0.937168009717054,0.966091819173966,0.995293205517209,0.979223045172276,0.957389425576854,0.9373105412884,0.997356286224004,0.984300668074111,1.02497959142915,0.956987520860731,1.01810475081405,0.956029429872975,0.986961938082651,1.00151899842978,0.956999683245877,0.917438951357342,1.03337231324666,0.979197849710606,1.01580517952985,1.00568096987776,1.02100821345016,0.725217782755837,0.706792590633096,0.743633469969461,0,0.697450513593258,1.04636169368118,1.07368968688037,1.06822058766181,1.03785617403195,1.0277834852791
"werfel_5",0.97620998815363,0.9710348786121,0.9729472735941,1.04001730133325,0.919457622442343,1.01716485833372,1.00359728342844,1.00975772993315,1.02695829751753,1.00094432494541,1.04315450545265,0.992752465062749,1.06164135916636,1.05681427348207,0.994453409444813,0.961597749813002,0.993089914668038,0.968680051584668,0.964678322477924,0.963758910401781,0.979448421027976,0.973182914401269,0.981794290087696,0.975014565005314,0.94485046623072,0.95694210744665,1.007183090629,0.972213099153194,0.969513106280447,0.946288765061837,1.05874291966787,0.999593835509289,1.05764867908523,1.02460218697039,1.04795786526398,0.924368047513713,0.968350916278139,0.994640667996308,0.943994292134715,0.970638851846892,1.00932645532184,0.965686220862658,1.02770375517618,1.00847259395206,1.01207095213959,0.751928797583754,0.725152070971758,0.738880713137651,0.697450513593258,0,1.0276890120961,1.05535723851064,1.01763916663983,1.03417885877133,1.02564473186965
"zweig_1",1.07559035222579,1.04135954848583,1.04812178576325,1.07446605351858,1.0482250445869,1.04873515450198,1.05393004916512,1.05881677141461,1.07608452256813,1.1130665738116,1.17173398243323,1.12796231907489,1.12682413237959,1.16073511832416,1.13978647913692,0.958527233242867,0.936002393193387,0.970055849486555,0.935852757827658,0.949511299345138,1.02316185986618,1.03914606636702,1.03329273935912,1.03621782943969,1.03928321526621,1.03545300210017,1.08563026675617,1.04698941723318,1.04437528377079,1.05856635347181,1.0238819488568,1.05394899266452,1.07556567036634,1.01038692545094,1.08704779705895,1.03283243749268,1.05886093238518,1.06390956888475,1.0493288061099,1.03151587964438,1.06582936714917,1.07644187362589,1.05815676595835,1.06893330183609,1.08036424969612,1.09801553982052,1.02063572714844,1.00862639530103,1.04636169368118,1.0276890120961,0,0.716166383297938,0.761464410935635,0.688777437566944,0.738476919556513
"zweig_2",1.09271026464325,1.11099924258607,1.07334718743089,1.10871760246575,1.07735188703629,1.10330095737885,1.10103699403266,1.09424207394514,1.11310100976491,1.15116309101365,1.19626284947848,1.17981583311514,1.21952328926538,1.19626755887864,1.157726000757,0.99594360814085,0.97671810045671,1.00689373537248,1.00977901356702,0.98754800941481,1.08073689389362,1.08763356606307,1.08356472226565,1.12158248572154,1.08665360467915,1.10660480330051,1.1000396190361,1.06377044672749,1.03735480398342,1.076597791475,1.0663404639608,1.09361715226394,1.09801476364896,1.06120414437392,1.07335689913556,1.0903803892758,1.10195521090442,1.089307896903,1.08783875326369,1.09065510289776,1.11720590282979,1.11061396132318,1.11111444584602,1.09948679157564,1.09924361926074,1.11015297876864,1.04889285748216,1.07558422158964,1.07368968688037,1.05535723851064,0.716166383297938,0,0.713185848637141,0.747510730418039,0.713521316967725
"zweig_3",1.08812925350182,1.09610522199989,1.09032306842322,1.09524012476053,1.08839626929752,1.10340641726194,1.11755963869658,1.08938864919908,1.1450375590044,1.13463787515635,1.18546855129332,1.17031594372468,1.18488286358204,1.17159770466898,1.16958530953348,0.985585327966734,0.986453817474929,0.993346612884182,0.981330348675797,0.984002211271722,1.11894200328698,1.07541273681131,1.10463560058353,1.12886716736261,1.07794594824149,1.09386727792052,1.08914524349637,1.07307773994381,1.06751832127786,1.06766706926609,1.06520494069802,1.07396051413553,1.11085118540112,1.06551127743187,1.11587562426204,1.10096921690121,1.10728704724591,1.09931141577004,1.09235218163292,1.08153135584951,1.11660888545348,1.08782979457909,1.11938289523591,1.09313080058289,1.09592037302718,1.08075728669175,1.05868731302783,1.06877751092897,1.06822058766181,1.01763916663983,0.761464410935635,0.713185848637141,0,0.738253218354783,0.703202165053343
"zweig_4",1.10501475441928,1.06052362795634,1.09870708037367,1.10460238099464,1.04491853846616,1.08954209991844,1.07411905095712,1.08004708781039,1.08221830738518,1.08022499841464,1.20307300007342,1.16821607532301,1.17932460471542,1.16946162580759,1.15047604756724,0.978143881216047,0.978016496701668,1.00311104464531,0.993665446419137,0.976365927127127,1.03420497166687,1.07907882725528,1.06891604455792,1.08461250362002,1.08538688153793,1.0666129993569,1.11099768631408,1.0589378416009,1.04952224239372,1.05798804886101,1.05078779398837,1.05195165663906,1.07221222649074,1.03248246848611,1.09843150109406,1.09085352401806,1.08310009744371,1.08881397433421,1.04213941268132,1.07622577343763,1.08059908288948,1.08705350983215,1.08966459703475,1.09674988891444,1.07787786849888,1.08546892657487,1.02836703690802,1.04064953858236,1.03785617403195,1.03417885877133,0.688777437566944,0.747510730418039,0.738253218354783,0,0.712135369452142
"zweig_5",1.02983721937944,1.05662906482337,1.06020468332009,1.09016413898758,1.0446443177442,1.05631068252203,1.04375515258937,1.05669448514189,1.11195855678346,1.0832044191876,1.1513363656314,1.13629572327171,1.12812953224715,1.17087649953322,1.16669360714577,0.940546571454091,0.937243875077141,0.958188019011138,0.955088459408283,0.944573998739899,0.998506031339884,1.04308900567843,1.03584017428258,1.06922709553119,1.05785127864422,1.06991874154167,1.06450164771054,1.0481780339531,1.03269983645762,1.04417638631407,1.041911259662,1.05102648292745,1.07176626199761,1.03029483403179,1.07438814989323,1.0932757094552,1.06474614072357,1.04115380484037,1.02554429196653,1.05319353009396,1.07801448264011,1.0829926024273,1.08961035844236,1.05840224792057,1.08180330029022,1.07201623685769,1.03075602741254,1.0430557909266,1.0277834852791,1.02564473186965,0.738476919556513,0.713521316967725,0.703202165053343,0.712135369452142,0
